Team1                     ,Team1_Status,Team2                        ,Team2_Status,Date    ,Map        ,Event
Luminosity                ,l           ,FURIA                        ,w           ,25-4-19 ,Inferno    ,ESL One Cologne 2019 North America Open Qualifier 2
Luminosity                ,w           ,FURIA                        ,l           ,25-4-19 ,Inferno    ,ESL One Cologne 2019 North America Open Qualifier 2
DETONA                    ,w           ,Isurus                       ,l           ,25-4-19 ,Inferno    ,ESL Pro League Season 9 Americas
DETONA                    ,l           ,Isurus                       ,w           ,25-4-19 ,Inferno    ,ESL Pro League Season 9 Americas
DETONA                    ,w           ,Isurus                       ,l           ,25-4-19 ,Inferno    ,ESL Pro League Season 9 Americas
Reapers                   ,l           ,Bulldozer                    ,w           ,25-4-19 ,Inferno    ,Brasil Game Show 2019
Singularity               ,l           ,INTZ                         ,w           ,25-4-19 ,Mirage     ,ESL One Cologne 2019 North America Open Qualifier 2
Singularity               ,l           ,INTZ                         ,w           ,25-4-19 ,Mirage     ,ESL One Cologne 2019 North America Open Qualifier 2
Singularity               ,w           ,INTZ                         ,l           ,25-4-19 ,Mirage     ,ESL One Cologne 2019 North America Open Qualifier 2
ex-3DMAX                  ,l           ,BIG                          ,w           ,24-4-19 ,Dust2      ,ESL Pro League Season 9 Europe
ex-3DMAX                  ,l           ,BIG                          ,w           ,24-4-19 ,Dust2      ,ESL Pro League Season 9 Europe
Nordavind                 ,l           ,AVANGAR                      ,w           ,24-4-19 ,Mirage     ,ESL One Cologne 2019 Europe Open Qualifier 2
HellRaisers               ,l           ,Astralis                     ,w           ,24-4-19 ,Inferno    ,ESL Pro League Season 9 Europe
HellRaisers               ,l           ,Astralis                     ,w           ,24-4-19 ,Inferno    ,ESL Pro League Season 9 Europe
OpTic                     ,w           ,NoChance                     ,l           ,24-4-19 ,Mirage     ,ESL One Cologne 2019 Europe Open Qualifier 2
OpTic                     ,l           ,NoChance                     ,w           ,24-4-19 ,Mirage     ,ESL One Cologne 2019 Europe Open Qualifier 2
OpTic                     ,w           ,NoChance                     ,l           ,24-4-19 ,Mirage     ,ESL One Cologne 2019 Europe Open Qualifier 2
Vega Squadron             ,l           ,Nordavind                    ,w           ,24-4-19 ,Dust2      ,ESL One Cologne 2019 Europe Open Qualifier 2
Nemiga                    ,l           ,Windigo                      ,w           ,24-4-19 ,Mirage     ,LOOT.BET Season 2
Nemiga                    ,w           ,Windigo                      ,l           ,24-4-19 ,Mirage     ,LOOT.BET Season 2
Nemiga                    ,l           ,Windigo                      ,w           ,24-4-19 ,Mirage     ,LOOT.BET Season 2
Ground Zero               ,l           ,AVANT                        ,w           ,24-4-19 ,Inferno    ,ESL Pro League Season 9 Asia-Pacific
Ground Zero               ,l           ,AVANT                        ,w           ,24-4-19 ,Inferno    ,ESL Pro League Season 9 Asia-Pacific
Chiefs                    ,l           ,Grayhound                    ,w           ,24-4-19 ,Overpass   ,ESL Pro League Season 9 Asia-Pacific
Chiefs                    ,l           ,Grayhound                    ,w           ,24-4-19 ,Overpass   ,ESL Pro League Season 9 Asia-Pacific
Infinity                  ,l           ,DETONA                       ,w           ,24-4-19 ,Inferno    ,ESL Pro League Season 9 Americas
Infinity                  ,l           ,DETONA                       ,w           ,24-4-19 ,Inferno    ,ESL Pro League Season 9 Americas
Party Astronauts          ,l           ,Luminosity                   ,w           ,24-4-19 ,Mirage     ,ESL One Cologne 2019 North America Open Qualifier 2
iNTACT                    ,l           ,Singularity                  ,w           ,24-4-19 ,Overpass   ,ESL One Cologne 2019 North America Open Qualifier 2
Variance                  ,l           ,FURIA                        ,w           ,24-4-19 ,Overpass   ,ESL One Cologne 2019 North America Open Qualifier 2
INTZ                      ,w           ,Front                        ,l           ,24-4-19 ,Train      ,ESL One Cologne 2019 North America Open Qualifier 2
Denial                    ,l           ,Isurus                       ,w           ,24-4-19 ,Overpass   ,ESL Pro League Season 9 Americas
Denial                    ,l           ,Isurus                       ,w           ,24-4-19 ,Overpass   ,ESL Pro League Season 9 Americas
Winstrike                 ,w           ,GamerLegion                  ,l           ,24-4-19 ,Mirage     ,ESL One Cologne 2019 Europe Open Qualifier 2
devils.one                ,l           ,OpTic                        ,w           ,24-4-19 ,Nuke       ,ESL One Cologne 2019 Europe Open Qualifier 2
Winstrike                 ,w           ,ex-Fragsters                 ,l           ,24-4-19 ,Dust2      ,ESL One Cologne 2019 Europe Open Qualifier 2
NoChance                  ,w           ,GoldenGitte                  ,l           ,24-4-19 ,Train      ,ESL One Cologne 2019 Europe Open Qualifier 2
pro100                    ,l           ,GamerLegion                  ,w           ,23-4-19 ,Mirage     ,ESL One Cologne 2019 Europe Open Qualifier 2
W7M                       ,w           ,Santos                       ,l           ,23-4-19 ,Overpass   ,Brasil Game Show 2019
Redemption POA            ,w           ,WePlayGames                  ,l           ,23-4-19 ,Mirage     ,Brasil Game Show 2019
PACT                      ,l           ,AVANGAR                      ,w           ,23-4-19 ,Dust2      ,ESL One Cologne 2019 Europe Open Qualifier 2
Sprout                    ,l           ,devils.one                   ,w           ,23-4-19 ,Nuke       ,ESL One Cologne 2019 Europe Open Qualifier 2
GoldenGitte               ,w           ,Dark Tigers                  ,l           ,23-4-19 ,Inferno    ,ESL One Cologne 2019 Europe Open Qualifier 2
OpTic                     ,w           ,Tricked                      ,l           ,23-4-19 ,Dust2      ,ESL One Cologne 2019 Europe Open Qualifier 2
ex-3DMAX                  ,l           ,Astralis                     ,w           ,23-4-19 ,Nuke       ,ESL Pro League Season 9 Europe
ex-3DMAX                  ,l           ,Astralis                     ,w           ,23-4-19 ,Nuke       ,ESL Pro League Season 9 Europe
RED Canids                ,l           ,INTZ.Academy                 ,w           ,23-4-19 ,Overpass   ,Brasil Game Show 2019
NoChance                  ,w           ,SJ                           ,l           ,23-4-19 ,Train      ,ESL One Cologne 2019 Europe Open Qualifier 2
HellRaisers               ,w           ,BIG                          ,l           ,23-4-19 ,Overpass   ,ESL Pro League Season 9 Europe
HellRaisers               ,w           ,BIG                          ,l           ,23-4-19 ,Overpass   ,ESL Pro League Season 9 Europe
HellRaisers               ,l           ,BIG                          ,w           ,23-4-19 ,Overpass   ,ESL Pro League Season 9 Europe
AGO                       ,l           ,DreamEaters                  ,w           ,23-4-19 ,Inferno    ,Kalashnikov Cup Season 2
Epsilon                   ,w           ,ALTERNATE aTTaX              ,l           ,23-4-19 ,Inferno    ,VulkanBet Invitational
Epsilon                   ,w           ,SJ                           ,l           ,23-4-19 ,Dust2      ,VulkanBet Invitational
DreamEaters               ,w           ,AGO                          ,l           ,23-4-19 ,Overpass   ,LOOT.BET Season 2
DreamEaters               ,w           ,AGO                          ,l           ,23-4-19 ,Overpass   ,LOOT.BET Season 2
DreamEaters               ,l           ,AGO                          ,w           ,23-4-19 ,Overpass   ,LOOT.BET Season 2
Ground Zero               ,l           ,Chiefs                       ,w           ,23-4-19 ,Nuke       ,ESL Pro League Season 9 Asia-Pacific
Ground Zero               ,l           ,Chiefs                       ,w           ,23-4-19 ,Nuke       ,ESL Pro League Season 9 Asia-Pacific
AVANT                     ,l           ,Grayhound                    ,w           ,23-4-19 ,Dust2      ,ESL Pro League Season 9 Asia-Pacific
AVANT                     ,l           ,Grayhound                    ,w           ,23-4-19 ,Dust2      ,ESL Pro League Season 9 Asia-Pacific
NoChance                  ,w           ,SJ                           ,l           ,22-4-19 ,Dust2      ,LOOT.BET Season 2
SJ                        ,l           ,NoChance                     ,w           ,22-4-19 ,Train      ,LOOT.BET Season 2
ALTERNATE aTTaX           ,l           ,Epsilon                      ,w           ,22-4-19 ,Inferno    ,LOOT.BET Season 2
ALTERNATE aTTaX           ,l           ,Epsilon                      ,w           ,22-4-19 ,Inferno    ,LOOT.BET Season 2
Tricked                   ,w           ,Nemiga                       ,l           ,22-4-19 ,Dust2      ,Kalashnikov Cup Season 2
ALTERNATE aTTaX           ,l           ,HAVU                         ,w           ,22-4-19 ,Mirage     ,VulkanBet Invitational
Epsilon                   ,l           ,HAVU                         ,w           ,22-4-19 ,Train      ,VulkanBet Invitational
Chaos                     ,l           ,AGO                          ,w           ,22-4-19 ,Train      ,LOOT.BET Season 2
Chaos                     ,l           ,AGO                          ,w           ,22-4-19 ,Train      ,LOOT.BET Season 2
ALTERNATE aTTaX           ,w           ,SJ                           ,l           ,22-4-19 ,Inferno    ,VulkanBet Invitational
BOOT-d[S                  ,l           ,5POWER                       ,w           ,22-4-19 ,Mirage     ,Asian Development League 2019 - Season 1
BOOT-d[S                  ,w           ,5POWER                       ,l           ,22-4-19 ,Mirage     ,Asian Development League 2019 - Season 1
BOOT-d[S                  ,l           ,5POWER                       ,w           ,22-4-19 ,Mirage     ,Asian Development League 2019 - Season 1
London                    ,w           ,DarkSpawn                    ,l           ,22-4-19 ,Inferno    ,Insomnia64
London                    ,w           ,DarkSpawn                    ,l           ,22-4-19 ,Inferno    ,Insomnia64
AVANT                     ,l           ,Chiefs                       ,w           ,22-4-19 ,Nuke       ,ESL Pro League Season 9 Asia-Pacific
AVANT                     ,l           ,Chiefs                       ,w           ,22-4-19 ,Nuke       ,ESL Pro League Season 9 Asia-Pacific
Ground Zero               ,l           ,Grayhound                    ,w           ,22-4-19 ,Nuke       ,ESL Pro League Season 9 Asia-Pacific
Ground Zero               ,l           ,Grayhound                    ,w           ,22-4-19 ,Nuke       ,ESL Pro League Season 9 Asia-Pacific
Envy                      ,l           ,Luminosity                   ,w           ,22-4-19 ,Cache      ,ESL Pro League Season 9 Americas
Envy                      ,l           ,Luminosity                   ,w           ,22-4-19 ,Cache      ,ESL Pro League Season 9 Americas
Envy                      ,w           ,Luminosity                   ,l           ,22-4-19 ,Cache      ,ESL Pro League Season 9 Americas
Cloud9                    ,l           ,MIBR                         ,w           ,22-4-19 ,Train      ,ESL Pro League Season 9 Americas
Cloud9                    ,l           ,MIBR                         ,w           ,22-4-19 ,Train      ,ESL Pro League Season 9 Americas
Fierce                    ,l           ,DarkSpawn                    ,w           ,21-4-19 ,Mirage     ,Insomnia64
Fierce                    ,l           ,DarkSpawn                    ,w           ,21-4-19 ,Mirage     ,Insomnia64
